event_id,attack_cat_for_evaluation,true_label_for_evaluation,reconstruction_error,anomaly_threshold,predicted_anomaly,model_confidence,anomaly_magnitude,threat_score,severity
54302,Fuzzers,1,0.0057670954,0.031196122989058495,0,0.8151342,0.09243289,25.924327969551086,Medium
40098,Normal,0,0.0057670763,0.031196122989058495,0,0.8151348,0.09243258,25.924324989318848,Medium
41643,Normal,0,0.005766792,0.031196122989058495,0,0.81514394,0.09242803,25.924280285835266,Medium
30532,Normal,0,0.0057665403,0.031196122989058495,0,0.81515205,0.09242399,25.924241542816162,Medium
43720,Exploits,1,0.0057664537,0.031196122989058495,0,0.8151548,0.092422605,25.92422664165497,Medium
39433,Normal,0,0.0057662195,0.031196122989058495,0,0.8151623,0.09241885,25.924187898635864,Medium
33289,Normal,0,0.0057659927,0.031196122989058495,0,0.8151696,0.09241521,25.924152135849,Medium
28037,Normal,0,0.0057645035,0.031196122989058495,0,0.8152173,0.09239134,25.923913717269897,Medium
33297,Normal,0,0.0057644197,0.031196122989058495,0,0.81522,0.09239,25.923901796340942,Medium
31716,Normal,0,0.005763642,0.031196122989058495,0,0.8152449,0.092377536,25.923776626586914,Medium
81037,Normal,0,0.0057632714,0.031196122989058495,0,0.81525683,0.0923716,25.92371702194214,Medium
78926,Normal,0,0.0057631317,0.031196122989058495,0,0.8152613,0.092369355,25.92369318008423,Medium
64527,Fuzzers,1,0.0057631107,0.031196122989058495,0,0.81526196,0.09236902,25.92369019985199,Medium
31611,Normal,0,0.0057630283,0.031196122989058495,0,0.8152646,0.0923677,25.923675298690796,Medium
36233,Normal,0,0.005762956,0.031196122989058495,0,0.8152669,0.09236655,25.92366635799408,Medium
70517,Normal,0,0.005762667,0.031196122989058495,0,0.81527615,0.09236191,25.92361867427826,Medium
76416,Normal,0,0.0057621454,0.031196122989058495,0,0.8152929,0.09235355,25.923535227775574,Medium
40082,Normal,0,0.0057619363,0.031196122989058495,0,0.81529963,0.0923502,25.923502445220947,Medium
24454,Normal,0,0.0057612485,0.031196122989058495,0,0.8153217,0.09233917,25.923392176628113,Medium
63578,Backdoor,1,0.0057611465,0.031196122989058495,0,0.8153249,0.09233754,25.92337429523468,Medium
39972,Normal,0,0.0057609924,0.031196122989058495,0,0.81532985,0.09233507,25.92335045337677,Medium
73071,Normal,0,0.0057607596,0.031196122989058495,0,0.8153373,0.092331335,25.923311710357666,Medium
80214,Normal,0,0.0057607144,0.031196122989058495,0,0.8153388,0.09233061,25.92330574989319,Medium
36554,Normal,0,0.005760111,0.031196122989058495,0,0.8153581,0.09232094,25.923210382461548,Medium
41817,Normal,0,0.005760068,0.031196122989058495,0,0.8153595,0.092320256,25.92320144176483,Medium
73776,Normal,0,0.0057598506,0.031196122989058495,0,0.81536645,0.09231677,25.923168659210205,Medium
26546,Normal,0,0.0057598026,0.031196122989058495,0,0.815368,0.092316,25.92315971851349,Medium
38538,Normal,0,0.00575955,0.031196122989058495,0,0.8153761,0.09231195,25.923120975494385,Medium
55329,Fuzzers,1,0.0057591,0.031196122989058495,0,0.8153905,0.09230474,25.923046469688416,Medium
66804,Normal,0,0.0057587116,0.031196122989058495,0,0.815403,0.092298515,25.92298686504364,Medium
81250,Normal,0,0.005758114,0.031196122989058495,0,0.8154221,0.09228894,25.92288851737976,Medium
40186,Normal,0,0.005757867,0.031196122989058495,0,0.81543005,0.09228498,25.922849774360657,Medium
59555,Exploits,1,0.005757774,0.031196122989058495,0,0.815433,0.09228349,25.922834873199463,Medium
74629,Normal,0,0.0057577086,0.031196122989058495,0,0.8154351,0.09228244,25.922822952270508,Medium
39804,Normal,0,0.0057571228,0.031196122989058495,0,0.8154539,0.09227305,25.922730565071106,Medium
30403,Normal,0,0.0057567987,0.031196122989058495,0,0.81546426,0.092267856,25.922676920890808,Medium
39142,Normal,0,0.0057565835,0.031196122989058495,0,0.8154712,0.09226441,25.92264413833618,Medium
39699,Normal,0,0.00575527,0.031196122989058495,0,0.8155133,0.09224335,25.922435522079468,Medium
76204,Normal,0,0.0057550897,0.031196122989058495,0,0.8155191,0.09224046,25.92240571975708,Medium
35456,Normal,0,0.005754953,0.031196122989058495,0,0.81552345,0.09223827,25.92238187789917,Medium
67314,Normal,0,0.0057546836,0.031196122989058495,0,0.8155321,0.092233956,25.922340154647827,Medium
73123,Normal,0,0.0057543647,0.031196122989058495,0,0.81554234,0.092228845,25.922289490699768,Medium
76441,Normal,0,0.0057536475,0.031196122989058495,0,0.8155653,0.09221735,25.922173261642456,Medium
33022,Normal,0,0.005753634,0.031196122989058495,0,0.8155657,0.09221713,25.922170281410217,Medium
77375,Normal,0,0.0057532396,0.031196122989058495,0,0.81557834,0.092210814,25.922107696533203,Medium
28415,Normal,0,0.0057530487,0.031196122989058495,0,0.8155845,0.09220775,25.922077894210815,Medium
33361,Normal,0,0.005752953,0.031196122989058495,0,0.8155876,0.09220622,25.92206299304962,Medium
40274,Normal,0,0.0057526333,0.031196122989058495,0,0.81559783,0.09220109,25.922012329101562,Medium
63973,Fuzzers,1,0.0057522627,0.031196122989058495,0,0.8156097,0.09219515,25.921952724456787,Medium
43657,Fuzzers,1,0.0057521705,0.031196122989058495,0,0.8156127,0.09219368,25.921937823295593,Medium
57959,Fuzzers,1,0.005751868,0.031196122989058495,0,0.8156223,0.09218882,25.921887159347534,Medium
36931,Normal,0,0.0057512713,0.031196122989058495,0,0.81564146,0.09217926,25.921791791915894,Medium
24422,Normal,0,0.0057511837,0.031196122989058495,0,0.81564426,0.09217786,25.92177987098694,Medium
43003,Normal,0,0.0057508335,0.031196122989058495,0,0.81565547,0.09217225,25.921723246574402,Medium
67322,Normal,0,0.0057507367,0.031196122989058495,0,0.8156586,0.09217069,25.921708345413208,Medium
36239,Normal,0,0.005750512,0.031196122989058495,0,0.81566584,0.09216709,25.921672582626343,Medium
77830,Normal,0,0.00575007,0.031196122989058495,0,0.81567997,0.09216001,25.921601057052612,Medium
39270,Normal,0,0.0057495427,0.031196122989058495,0,0.8156969,0.09215156,25.921517610549927,Medium
32748,Normal,0,0.005749519,0.031196122989058495,0,0.81569767,0.09215118,25.92151165008545,Medium
41650,Normal,0,0.005749511,0.031196122989058495,0,0.8156979,0.09215105,25.92151165008545,Medium
60513,Shellcode,1,0.0057494724,0.031196122989058495,0,0.8156991,0.092150435,25.921502709388733,Medium
37098,Normal,0,0.005748863,0.031196122989058495,0,0.81571865,0.09214066,25.921407341957092,Medium
37927,Normal,0,0.0057487395,0.031196122989058495,0,0.81572264,0.092138685,25.92138648033142,Medium
46772,Fuzzers,1,0.0057486347,0.031196122989058495,0,0.815726,0.09213701,25.921371579170227,Medium
40172,Normal,0,0.005748636,0.031196122989058495,0,0.8157259,0.09213703,25.92136859893799,Medium
66591,Normal,0,0.0057484945,0.031196122989058495,0,0.81573045,0.09213476,25.921347737312317,Medium
72111,Normal,0,0.005748373,0.031196122989058495,0,0.8157344,0.092132814,25.921329855918884,Medium
68716,Normal,0,0.0057480237,0.031196122989058495,0,0.8157456,0.09212721,25.921273231506348,Medium
46083,Fuzzers,1,0.005747981,0.031196122989058495,0,0.81574696,0.092126526,25.92126727104187,Medium
71611,Normal,0,0.0057472386,0.031196122989058495,0,0.81577075,0.09211463,25.92114806175232,Medium
32412,Normal,0,0.005747178,0.031196122989058495,0,0.81577265,0.09211366,25.921136140823364,Medium
26260,Normal,0,0.0057461676,0.031196122989058495,0,0.8158051,0.09209746,25.92097520828247,Medium
38449,Normal,0,0.0057459264,0.031196122989058495,0,0.8158128,0.092093594,25.920936465263367,Medium
41525,Normal,0,0.0057454635,0.031196122989058495,0,0.8158276,0.09208618,25.920861959457397,Medium
27988,Normal,0,0.0057446123,0.031196122989058495,0,0.8158549,0.09207254,25.920724868774414,Medium
34783,Normal,0,0.0057444363,0.031196122989058495,0,0.81586057,0.092069715,25.920698046684265,Medium
70172,Normal,0,0.0057443054,0.031196122989058495,0,0.8158648,0.092067614,25.920677185058594,Medium
36098,Normal,0,0.0057438244,0.031196122989058495,0,0.8158802,0.09205991,25.920599699020386,Medium
35420,Normal,0,0.0057438277,0.031196122989058495,0,0.81588006,0.09205996,25.920599699020386,Medium
35279,Normal,0,0.005743758,0.031196122989058495,0,0.8158823,0.09205884,25.92058777809143,Medium
52575,Exploits,1,0.005743443,0.031196122989058495,0,0.8158924,0.09205379,25.92053711414337,Medium
62561,Fuzzers,1,0.005742933,0.031196122989058495,0,0.8159088,0.09204562,25.920456647872925,Medium
41495,Normal,0,0.005742659,0.031196122989058495,0,0.81591755,0.092041224,25.920411944389343,Medium
42830,Normal,0,0.005742581,0.031196122989058495,0,0.81592005,0.09203998,25.920400023460388,Medium
41609,Normal,0,0.005742217,0.031196122989058495,0,0.8159317,0.092034146,25.920340418815613,Medium
25889,Normal,0,0.0057419594,0.031196122989058495,0,0.81593996,0.09203002,25.92030167579651,Medium
64942,Fuzzers,1,0.0057417136,0.031196122989058495,0,0.81594783,0.09202608,25.920259952545166,Medium
64543,Exploits,1,0.005741309,0.031196122989058495,0,0.8159608,0.09201959,25.920197367668152,Medium
43253,Normal,0,0.0057412614,0.031196122989058495,0,0.8159623,0.09201883,25.920188426971436,Medium
73285,Normal,0,0.0057399943,0.031196122989058495,0,0.81600296,0.09199852,25.9199857711792,Medium
27894,Normal,0,0.0057399548,0.031196122989058495,0,0.8160042,0.091997884,25.91997981071472,Medium
82272,Normal,0,0.005739925,0.031196122989058495,0,0.8160052,0.09199741,25.919973850250244,Medium
82271,Normal,0,0.005739816,0.031196122989058495,0,0.8160087,0.091995664,25.91995596885681,Medium
36941,Normal,0,0.005739674,0.031196122989058495,0,0.8160132,0.091993384,25.9199321269989,Medium
79717,Normal,0,0.005739509,0.031196122989058495,0,0.8160185,0.09199075,25.91990828514099,Medium
32713,Normal,0,0.005739458,0.031196122989058495,0,0.81602013,0.09198992,25.919899344444275,Medium
67920,Normal,0,0.0057394425,0.031196122989058495,0,0.81602067,0.09198967,25.919896364212036,Medium
80529,Normal,0,0.0057390635,0.031196122989058495,0,0.81603277,0.0919836,25.91983675956726,Medium
78068,Normal,0,0.005738915,0.031196122989058495,0,0.81603754,0.09198122,25.91981291770935,Medium
38471,Normal,0,0.0057385904,0.031196122989058495,0,0.81604797,0.09197602,25.919759273529053,Medium
25376,Normal,0,0.005738474,0.031196122989058495,0,0.8160517,0.091974154,25.91974139213562,Medium
68064,Normal,0,0.005738219,0.031196122989058495,0,0.8160599,0.091970064,25.919699668884277,Medium
63602,Reconnaissance,1,0.005737957,0.031196122989058495,0,0.8160683,0.09196587,25.919660925865173,Medium
82259,Normal,0,0.005737911,0.031196122989058495,0,0.8160697,0.09196513,25.919651985168457,Medium
31796,Normal,0,0.0057377266,0.031196122989058495,0,0.8160757,0.09196217,25.91962218284607,Medium
42649,Normal,0,0.005737437,0.031196122989058495,0,0.8160849,0.09195753,25.91957449913025,Medium
40037,Normal,0,0.005737314,0.031196122989058495,0,0.81608886,0.091955565,25.919556617736816,Medium
11122,Reconnaissance,1,0.0057370253,0.031196122989058495,0,0.81609815,0.09195093,25.919508934020996,Medium
38359,Normal,0,0.0057366793,0.031196122989058495,0,0.81610924,0.09194539,25.9194552898407,Medium
9383,Reconnaissance,1,0.0057366593,0.031196122989058495,0,0.8161099,0.09194507,25.91945230960846,Medium
40126,Normal,0,0.0057363417,0.031196122989058495,0,0.81612,0.09193998,25.91939866542816,Medium
44575,Fuzzers,1,0.005735953,0.031196122989058495,0,0.81613255,0.09193374,25.919339060783386,Medium
30465,Normal,0,0.005735185,0.031196122989058495,0,0.8161571,0.09192144,25.919213891029358,Medium
25599,Normal,0,0.0057348227,0.031196122989058495,0,0.8161687,0.09191563,25.91915726661682,Medium
37504,Normal,0,0.00573454,0.031196122989058495,0,0.8161778,0.0919111,25.919109582901,Medium
60351,Reconnaissance,1,0.0057325577,0.031196122989058495,0,0.8162413,0.09187933,25.91879367828369,Medium
67805,Normal,0,0.0057324404,0.031196122989058495,0,0.8162451,0.091877446,25.91877281665802,Medium
67476,Normal,0,0.0057322495,0.031196122989058495,0,0.8162512,0.09187439,25.918743014335632,Medium
78060,Normal,0,0.0057319007,0.031196122989058495,0,0.8162624,0.091868795,25.918689370155334,Medium
71594,Normal,0,0.005731733,0.031196122989058495,0,0.8162678,0.09186611,25.918662548065186,Medium
75135,Normal,0,0.005731688,0.031196122989058495,0,0.8162692,0.09186539,25.91865360736847,Medium
11072,Reconnaissance,1,0.005731374,0.031196122989058495,0,0.8162793,0.091860354,25.91860294342041,Medium
45884,Fuzzers,1,0.0057312404,0.031196122989058495,0,0.8162836,0.091858216,25.91858208179474,Medium
66626,Normal,0,0.0057308883,0.031196122989058495,0,0.81629485,0.091852576,25.918525457382202,Medium
71207,Normal,0,0.0057308557,0.031196122989058495,0,0.81629586,0.091852054,25.918519496917725,Medium
27994,Normal,0,0.005730195,0.031196122989058495,0,0.8163171,0.09184146,25.918415188789368,Medium
60471,Backdoor,1,0.0057297274,0.031196122989058495,0,0.8163321,0.091833964,25.9183406829834,Medium
39689,Normal,0,0.0057295547,0.031196122989058495,0,0.8163376,0.0918312,25.91831088066101,Medium
44062,Fuzzers,1,0.00572945,0.031196122989058495,0,0.816341,0.091829516,25.918295979499817,Medium
26167,Normal,0,0.0057293503,0.031196122989058495,0,0.81634414,0.09182792,25.918278098106384,Medium
2410,Exploits,1,0.0057291146,0.031196122989058495,0,0.8163517,0.091824144,25.91824233531952,Medium
77764,Normal,0,0.005728891,0.031196122989058495,0,0.81635886,0.09182056,25.918206572532654,Medium
30405,Normal,0,0.005728261,0.031196122989058495,0,0.8163791,0.091810465,25.918105244636536,Medium
23719,Normal,0,0.005727559,0.031196122989058495,0,0.8164016,0.09179921,25.917991995811462,Medium
71216,Normal,0,0.0057275095,0.031196122989058495,0,0.81640315,0.09179842,25.917983055114746,Medium
62812,Generic,1,0.0057274364,0.031196122989058495,0,0.81640553,0.09179725,25.91797411441803,Medium
39603,Normal,0,0.0057273856,0.031196122989058495,0,0.81640714,0.091796435,25.917965173721313,Medium
38940,Normal,0,0.0057269665,0.031196122989058495,0,0.81642056,0.091789715,25.917896628379822,Medium
8360,Reconnaissance,1,0.005726908,0.031196122989058495,0,0.81642246,0.091788776,25.917887687683105,Medium
47216,Fuzzers,1,0.005726244,0.031196122989058495,0,0.81644374,0.09177813,25.91778039932251,Medium
72311,Normal,0,0.0057261614,0.031196122989058495,0,0.81644636,0.09177681,25.917768478393555,Medium
32854,Normal,0,0.005726114,0.031196122989058495,0,0.8164479,0.09177605,25.917762517929077,Medium
42790,Normal,0,0.00572611,0.031196122989058495,0,0.81644803,0.09177599,25.91775953769684,Medium
41920,Normal,0,0.0057260855,0.031196122989058495,0,0.8164488,0.091775596,25.9177565574646,Medium
76228,Normal,0,0.0057260166,0.031196122989058495,0,0.816451,0.09177449,25.917744636535645,Medium
72220,Normal,0,0.005725882,0.031196122989058495,0,0.81645536,0.09177233,25.917723774909973,Medium
73743,Normal,0,0.005725827,0.031196122989058495,0,0.8164571,0.09177145,25.917714834213257,Medium
73248,Normal,0,0.0057254313,0.031196122989058495,0,0.8164698,0.091765106,25.917652249336243,Medium
34798,Normal,0,0.0057253186,0.031196122989058495,0,0.81647336,0.0917633,25.91763138771057,Medium
25990,Normal,0,0.005725144,0.031196122989058495,0,0.81647897,0.0917605,25.917604565620422,Medium
28110,Normal,0,0.0057251207,0.031196122989058495,0,0.81647974,0.09176013,25.917601585388184,Medium
62901,Reconnaissance,1,0.005724874,0.031196122989058495,0,0.81648767,0.09175617,25.91756284236908,Medium
27131,Normal,0,0.0057246103,0.031196122989058495,0,0.81649613,0.09175195,25.917521119117737,Medium
36122,Normal,0,0.005724275,0.031196122989058495,0,0.81650686,0.091746576,25.91746747493744,Medium
80452,Normal,0,0.005724045,0.031196122989058495,0,0.81651425,0.09174289,25.917428731918335,Medium
23505,Normal,0,0.0057238205,0.031196122989058495,0,0.8165214,0.09173929,25.91739296913147,Medium
31345,Normal,0,0.0057237847,0.031196122989058495,0,0.8165226,0.091738716,25.917387008666992,Medium
76687,Normal,0,0.0057237595,0.031196122989058495,0,0.8165234,0.09173831,25.917384028434753,Medium
71170,Normal,0,0.0057237307,0.031196122989058495,0,0.81652427,0.09173785,25.917378067970276,Medium
29385,Normal,0,0.0057237297,0.031196122989058495,0,0.8165243,0.09173784,25.917378067970276,Medium
39459,Normal,0,0.0057233507,0.031196122989058495,0,0.8165365,0.091731764,25.9173184633255,Medium
62269,Fuzzers,1,0.005722949,0.031196122989058495,0,0.81654936,0.09172532,25.917252898216248,Medium
39211,Normal,0,0.0057220035,0.031196122989058495,0,0.81657964,0.09171017,25.91710090637207,Medium
66586,Normal,0,0.0057217493,0.031196122989058495,0,0.8165878,0.0917061,25.917062163352966,Medium
77904,Normal,0,0.0057216426,0.031196122989058495,0,0.81659126,0.09170438,25.917044281959534,Medium
36090,Normal,0,0.005721448,0.031196122989058495,0,0.81659746,0.09170127,25.917011499404907,Medium
107,Normal,0,0.005720977,0.031196122989058495,0,0.81661254,0.09169372,25.916936993598938,Medium
32776,Normal,0,0.0057199914,0.031196122989058495,0,0.8166442,0.09167792,25.916779041290283,Medium
1605,Fuzzers,1,0.00571967,0.031196122989058495,0,0.81665444,0.09167277,25.916728377342224,Medium
66256,Normal,0,0.0057195686,0.031196122989058495,0,0.8166577,0.09167115,25.91671347618103,Medium
24545,Normal,0,0.0057195234,0.031196122989058495,0,0.81665915,0.091670424,25.916704535484314,Medium
31869,Normal,0,0.005719523,0.031196122989058495,0,0.81665915,0.09167042,25.916704535484314,Medium
73207,Normal,0,0.0057193986,0.031196122989058495,0,0.81666315,0.09166842,25.916683673858643,Medium
33975,Normal,0,0.005719367,0.031196122989058495,0,0.81666416,0.09166791,25.916677713394165,Medium
79019,Normal,0,0.0057188584,0.031196122989058495,0,0.8166805,0.09165976,25.91659724712372,Medium
29564,Normal,0,0.005718818,0.031196122989058495,0,0.81668174,0.091659114,25.91659128665924,Medium
53684,Reconnaissance,1,0.0057182726,0.031196122989058495,0,0.81669927,0.091650374,25.916504859924316,Medium
53234,Fuzzers,1,0.005718274,0.031196122989058495,0,0.8166992,0.0916504,25.916504859924316,Medium
73990,Normal,0,0.005718218,0.031196122989058495,0,0.816701,0.0916495,25.9164959192276,Medium
1971,Reconnaissance,1,0.0057181963,0.031196122989058495,0,0.8167017,0.09164915,25.91649293899536,Medium
49253,Exploits,1,0.005717969,0.031196122989058495,0,0.816709,0.09164551,25.916454195976257,Medium
30143,Normal,0,0.0057178265,0.031196122989058495,0,0.8167136,0.09164322,25.916433334350586,Medium
30732,Normal,0,0.005717818,0.031196122989058495,0,0.8167138,0.09164309,25.916430354118347,Medium
36482,Normal,0,0.0057177334,0.031196122989058495,0,0.81671655,0.09164173,25.916418433189392,Medium
73901,Normal,0,0.005717338,0.031196122989058495,0,0.8167292,0.09163539,25.91635286808014,Medium
32214,Normal,0,0.005717313,0.031196122989058495,0,0.81673,0.09163499,25.9163498878479,Medium
77753,Normal,0,0.005717199,0.031196122989058495,0,0.81673366,0.09163316,25.916332006454468,Medium
30209,Normal,0,0.0057170605,0.031196122989058495,0,0.8167381,0.09163094,25.916311144828796,Medium
63650,Shellcode,1,0.005717059,0.031196122989058495,0,0.8167381,0.09163092,25.916308164596558,Medium
36321,Normal,0,0.0057167974,0.031196122989058495,0,0.81674653,0.091626726,25.916266441345215,Medium
52090,Fuzzers,1,0.0057165776,0.031196122989058495,0,0.81675357,0.09162321,25.91623067855835,Medium
72987,Normal,0,0.005716365,0.031196122989058495,0,0.8167604,0.0916198,25.916197896003723,Medium
34688,Normal,0,0.00571618,0.031196122989058495,0,0.8167663,0.09161683,25.916168093681335,Medium
58719,Fuzzers,1,0.0057160608,0.031196122989058495,0,0.81677014,0.091614924,25.916150212287903,Medium
52812,Exploits,1,0.00571545,0.031196122989058495,0,0.81678975,0.09160513,25.916051864624023,Medium
30915,Normal,0,0.0057144966,0.031196122989058495,0,0.81682026,0.09158985,25.915896892547607,Medium
26629,Normal,0,0.005714067,0.031196122989058495,0,0.8168341,0.09158296,25.915831327438354,Medium
77135,Normal,0,0.005714039,0.031196122989058495,0,0.816835,0.091582514,25.915825366973877,Medium
41799,Normal,0,0.005713854,0.031196122989058495,0,0.8168409,0.09157956,25.91579556465149,Medium
38400,Normal,0,0.005713828,0.031196122989058495,0,0.8168417,0.09157913,25.91578960418701,Medium
47905,Fuzzers,1,0.0057133283,0.031196122989058495,0,0.81685776,0.09157113,25.915712118148804,Medium
77856,Normal,0,0.005712497,0.031196122989058495,0,0.8168844,0.0915578,25.91557800769806,Medium
34314,Normal,0,0.0057119625,0.031196122989058495,0,0.81690156,0.09154923,25.915494561195374,Medium
27464,Normal,0,0.005711893,0.031196122989058495,0,0.81690377,0.09154812,25.91548264026642,Medium
35958,Normal,0,0.0057116575,0.031196122989058495,0,0.81691134,0.091544345,25.915443897247314,Medium
74627,Normal,0,0.005711647,0.031196122989058495,0,0.81691164,0.09154418,25.915440917015076,Medium
74625,Normal,0,0.0057115,0.031196122989058495,0,0.81691635,0.09154183,25.915420055389404,Medium
33908,Normal,0,0.0057109375,0.031196122989058495,0,0.81693435,0.09153281,25.915327668190002,Medium
71201,Normal,0,0.0057101725,0.031196122989058495,0,0.8169589,0.09152055,25.915205478668213,Medium
32079,Normal,0,0.005709927,0.031196122989058495,0,0.8169668,0.091516614,25.91516673564911,Medium
79591,Normal,0,0.0057097813,0.031196122989058495,0,0.8169714,0.091514274,25.9151428937912,Medium
34899,Normal,0,0.005709537,0.031196122989058495,0,0.8169793,0.091510355,25.915104150772095,Medium
36476,Normal,0,0.005709197,0.031196122989058495,0,0.8169902,0.09150491,25.915050506591797,Medium
38052,Normal,0,0.0057091992,0.031196122989058495,0,0.81699014,0.09150495,25.915050506591797,Medium
37435,Normal,0,0.0057091387,0.031196122989058495,0,0.81699204,0.09150398,25.915038585662842,Medium
35576,Normal,0,0.005709081,0.031196122989058495,0,0.8169939,0.091503054,25.915029644966125,Medium
847,Fuzzers,1,0.0057084034,0.031196122989058495,0,0.81701565,0.09149219,25.91492235660553,Medium
38360,Normal,0,0.005708136,0.031196122989058495,0,0.8170242,0.09148791,25.91487765312195,Medium
24307,Normal,0,0.005707803,0.031196122989058495,0,0.81703484,0.09148257,25.91482400894165,Medium
47505,Shellcode,1,0.005707767,0.031196122989058495,0,0.81703603,0.09148199,25.91482102870941,Medium
72013,Normal,0,0.0057071513,0.031196122989058495,0,0.81705576,0.09147213,25.914722681045532,Medium
32853,Normal,0,0.005706861,0.031196122989058495,0,0.81706506,0.09146748,25.914674997329712,Medium
66966,Normal,0,0.0057066614,0.031196122989058495,0,0.81707144,0.09146427,25.914642214775085,Medium
25446,Normal,0,0.0057065,0.031196122989058495,0,0.8170766,0.09146168,25.914615392684937,Medium
42805,Normal,0,0.005706043,0.031196122989058495,0,0.8170913,0.091454364,25.914543867111206,Medium
33271,Normal,0,0.005705997,0.031196122989058495,0,0.8170928,0.09145362,25.91453790664673,Medium
33574,Normal,0,0.0057057235,0.031196122989058495,0,0.81710154,0.09144924,25.914493203163147,Medium
34370,Normal,0,0.005704972,0.031196122989058495,0,0.8171256,0.0914372,25.914371013641357,Medium
64665,Exploits,1,0.005704642,0.031196122989058495,0,0.81713617,0.0914319,25.91431736946106,Medium
39824,Normal,0,0.0057046046,0.031196122989058495,0,0.81713736,0.091431305,25.914311408996582,Medium
39195,Normal,0,0.005704544,0.031196122989058495,0,0.8171393,0.091430336,25.914302468299866,Medium
30610,Normal,0,0.0057038036,0.031196122989058495,0,0.81716305,0.09141847,25.914183259010315,Medium
10763,Exploits,1,0.0057036676,0.031196122989058495,0,0.8171674,0.09141629,25.914162397384644,Medium
49444,Fuzzers,1,0.005703569,0.031196122989058495,0,0.8171706,0.091414705,25.91414749622345,Medium
30624,Normal,0,0.005703508,0.031196122989058495,0,0.8171725,0.09141373,25.914138555526733,Medium
35841,Normal,0,0.0057031694,0.031196122989058495,0,0.8171834,0.091408305,25.914081931114197,Medium
80481,Normal,0,0.00570299,0.031196122989058495,0,0.81718916,0.09140543,25.914055109024048,Medium
51575,Reconnaissance,1,0.005702996,0.031196122989058495,0,0.817189,0.091405526,25.914055109024048,Medium
69512,Normal,0,0.0057028476,0.031196122989058495,0,0.8171937,0.09140315,25.914031267166138,Medium
32193,Normal,0,0.0057028257,0.031196122989058495,0,0.8171944,0.0914028,25.9140282869339,Medium
76860,Normal,0,0.005702593,0.031196122989058495,0,0.81720185,0.091399066,25.913989543914795,Medium
32403,Normal,0,0.0057022497,0.031196122989058495,0,0.8172129,0.09139356,25.913935899734497,Medium
31660,Normal,0,0.005701635,0.031196122989058495,0,0.8172326,0.09138371,25.913837552070618,Medium
32723,Normal,0,0.005700516,0.031196122989058495,0,0.81726843,0.09136578,25.91365873813629,Medium
8372,Exploits,1,0.0057001854,0.031196122989058495,0,0.81727904,0.09136048,25.913605093955994,Medium
33257,Normal,0,0.005700098,0.031196122989058495,0,0.81728184,0.09135907,25.9135901927948,Medium
24314,Normal,0,0.0056995978,0.031196122989058495,0,0.8172979,0.09135106,25.913509726524353,Medium
31544,Normal,0,0.005699433,0.031196122989058495,0,0.8173032,0.09134842,25.913485884666443,Medium
8651,Reconnaissance,1,0.0056990185,0.031196122989058495,0,0.8173165,0.09134177,25.91341733932495,Medium
68114,Normal,0,0.005698823,0.031196122989058495,0,0.81732273,0.09133864,25.913387537002563,Medium
43262,Normal,0,0.005698764,0.031196122989058495,0,0.8173246,0.0913377,25.91337561607361,Medium
4408,Reconnaissance,1,0.005698546,0.031196122989058495,0,0.8173316,0.0913342,25.913342833518982,Medium
67385,Normal,0,0.005698302,0.031196122989058495,0,0.8173394,0.09133029,25.913304090499878,Medium
72753,Normal,0,0.005697618,0.031196122989058495,0,0.81736135,0.09131932,25.913193821907043,Medium
35871,Normal,0,0.0056975023,0.031196122989058495,0,0.81736505,0.091317475,25.91317594051361,Medium
30357,Normal,0,0.0056970925,0.031196122989058495,0,0.81737816,0.0913109,25.91310739517212,Medium
41916,Normal,0,0.00569676,0.031196122989058495,0,0.81738883,0.091305576,25.91305673122406,Medium
35972,Normal,0,0.005696477,0.031196122989058495,0,0.81739795,0.09130104,25.91301202774048,Medium
43671,Fuzzers,1,0.005696161,0.031196122989058495,0,0.817408,0.09129598,25.91295838356018,Medium
24705,Normal,0,0.005695708,0.031196122989058495,0,0.81742257,0.091288716,25.91288685798645,Medium
71524,Normal,0,0.0056955386,0.031196122989058495,0,0.817428,0.091286,25.9128600358963,Medium
28034,Normal,0,0.005695206,0.031196122989058495,0,0.81743866,0.09128067,25.912806391716003,Medium
73472,Normal,0,0.005695173,0.031196122989058495,0,0.81743973,0.09128014,25.912803411483765,Medium
69467,Normal,0,0.0056949253,0.031196122989058495,0,0.81744766,0.09127617,25.912761688232422,Medium
24778,Normal,0,0.005694712,0.031196122989058495,0,0.81745446,0.09127276,25.912725925445557,Medium
39265,Normal,0,0.005694448,0.031196122989058495,0,0.8174629,0.091268525,25.912684202194214,Medium
40176,Normal,0,0.005694206,0.031196122989058495,0,0.8174707,0.09126464,25.91264843940735,Medium
35937,Normal,0,0.0056941705,0.031196122989058495,0,0.81747186,0.09126408,25.91264247894287,Medium
28910,Normal,0,0.0056941486,0.031196122989058495,0,0.8174726,0.09126372,25.912636518478394,Medium
73836,Normal,0,0.0056933244,0.031196122989058495,0,0.817499,0.09125051,25.912505388259888,Medium
36922,Normal,0,0.0056931423,0.031196122989058495,0,0.8175048,0.091247596,25.9124755859375,Medium
64687,Reconnaissance,1,0.005692841,0.031196122989058495,0,0.8175145,0.09124277,25.91242790222168,Medium
32121,Normal,0,0.005692468,0.031196122989058495,0,0.81752646,0.091236785,25.912368297576904,Medium
